Country Name,Country Code,Year,Gender,Value
Sierra Leone,SLE,2023,Male,
El Salvador,SLV,2023,Male,
San Marino,SMR,2023,Male,
Somalia,SOM,2023,Male,
Serbia,SRB,2023,Male,
Sub-Saharan Africa (excluding high income),SSA,2023,Male,
South Sudan,SSD,2023,Male,
Sub-Saharan Africa,SSF,2023,Male,
Small states,SST,2023,Male,
Sao Tome and Principe,STP,2023,Male,
Suriname,SUR,2023,Male,
Slovak Republic,SVK,2023,Male,
Slovenia,SVN,2023,Male,
Sweden,SWE,2023,Male,
Eswatini,SWZ,2023,Male,
Sint Maarten (Dutch part),SXM,2023,Male,
Seychelles,SYC,2023,Male,
Syrian Arab Republic,SYR,2023,Male,333602.0
Turks and Caicos Islands,TCA,2023,Male,
Chad,TCD,2023,Male,
East Asia & Pacific (IDA & IBRD countries),TEA,2023,Male,
Europe & Central Asia (IDA & IBRD countries),TEC,2023,Male,
Togo,TGO,2023,Male,
Thailand,THA,2023,Male,33433.0
Tajikistan,TJK,2023,Male,
Turkmenistan,TKM,2023,Male,
Latin America & the Caribbean (IDA & IBRD countries),TLA,2023,Male,
Timor-Leste,TLS,2023,Male,
Middle East & North Africa (IDA & IBRD countries),TMN,2023,Male,
Tonga,TON,2023,Male,
South Asia (IDA & IBRD),TSA,2023,Male,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2023,Male,
Trinidad and Tobago,TTO,2023,Male,
Tunisia,TUN,2023,Male,
Turkiye,TUR,2023,Male,
Tuvalu,TUV,2023,Male,
Tanzania,TZA,2023,Male,
Uganda,UGA,2023,Male,
Ukraine,UKR,2023,Male,
Upper middle income,UMC,2023,Male,4425595.0
Uruguay,URY,2023,Male,
United States,USA,2023,Male,
Uzbekistan,UZB,2023,Male,54189.0
St. Vincent and the Grenadines,VCT,2023,Male,
"Venezuela, RB",VEN,2023,Male,
British Virgin Islands,VGB,2023,Male,
Virgin Islands (U.S.),VIR,2023,Male,
Viet Nam,VNM,2023,Male,
Vanuatu,VUT,2023,Male,
World,WLD,2023,Male,
Samoa,WSM,2023,Male,
Kosovo,XKX,2023,Male,
"Yemen, Rep.",YEM,2023,Male,
South Africa,ZAF,2023,Male,
Zambia,ZMB,2023,Male,
Zimbabwe,ZWE,2023,Male,
Aruba,ABW,Unnamed: 68,Male,
Africa Eastern and Southern,AFE,Unnamed: 68,Male,
Afghanistan,AFG,Unnamed: 68,Male,
Africa Western and Central,AFW,Unnamed: 68,Male,
Angola,AGO,Unnamed: 68,Male,
Albania,ALB,Unnamed: 68,Male,
Andorra,AND,Unnamed: 68,Male,
Arab World,ARB,Unnamed: 68,Male,
United Arab Emirates,ARE,Unnamed: 68,Male,
Argentina,ARG,Unnamed: 68,Male,
Armenia,ARM,Unnamed: 68,Male,
American Samoa,ASM,Unnamed: 68,Male,
Antigua and Barbuda,ATG,Unnamed: 68,Male,
Australia,AUS,Unnamed: 68,Male,
Austria,AUT,Unnamed: 68,Male,
Azerbaijan,AZE,Unnamed: 68,Male,
Burundi,BDI,Unnamed: 68,Male,
Belgium,BEL,Unnamed: 68,Male,
Benin,BEN,Unnamed: 68,Male,
Burkina Faso,BFA,Unnamed: 68,Male,
Bangladesh,BGD,Unnamed: 68,Male,
Bulgaria,BGR,Unnamed: 68,Male,
Bahrain,BHR,Unnamed: 68,Male,
"Bahamas, The",BHS,Unnamed: 68,Male,
Bosnia and Herzegovina,BIH,Unnamed: 68,Male,
Belarus,BLR,Unnamed: 68,Male,
Belize,BLZ,Unnamed: 68,Male,
Bermuda,BMU,Unnamed: 68,Male,
Bolivia,BOL,Unnamed: 68,Male,
Brazil,BRA,Unnamed: 68,Male,
Barbados,BRB,Unnamed: 68,Male,
Brunei Darussalam,BRN,Unnamed: 68,Male,
Bhutan,BTN,Unnamed: 68,Male,
Botswana,BWA,Unnamed: 68,Male,
Central African Republic,CAF,Unnamed: 68,Male,
Canada,CAN,Unnamed: 68,Male,
Central Europe and the Baltics,CEB,Unnamed: 68,Male,
Switzerland,CHE,Unnamed: 68,Male,
Channel Islands,CHI,Unnamed: 68,Male,
Chile,CHL,Unnamed: 68,Male,
China,CHN,Unnamed: 68,Male,
Cote d'Ivoire,CIV,Unnamed: 68,Male,
Cameroon,CMR,Unnamed: 68,Male,
"Congo, Dem. Rep.",COD,Unnamed: 68,Male,
"Congo, Rep.",COG,Unnamed: 68,Male,
Colombia,COL,Unnamed: 68,Male,
Comoros,COM,Unnamed: 68,Male,
Cabo Verde,CPV,Unnamed: 68,Male,
Costa Rica,CRI,Unnamed: 68,Male,
Caribbean small states,CSS,Unnamed: 68,Male,
Cuba,CUB,Unnamed: 68,Male,
Curacao,CUW,Unnamed: 68,Male,
Cayman Islands,CYM,Unnamed: 68,Male,
Cyprus,CYP,Unnamed: 68,Male,
Czechia,CZE,Unnamed: 68,Male,
Germany,DEU,Unnamed: 68,Male,
Djibouti,DJI,Unnamed: 68,Male,
Dominica,DMA,Unnamed: 68,Male,
Denmark,DNK,Unnamed: 68,Male,
Dominican Republic,DOM,Unnamed: 68,Male,
Algeria,DZA,Unnamed: 68,Male,
East Asia & Pacific (excluding high income),EAP,Unnamed: 68,Male,
Early-demographic dividend,EAR,Unnamed: 68,Male,
East Asia & Pacific,EAS,Unnamed: 68,Male,
Europe & Central Asia (excluding high income),ECA,Unnamed: 68,Male,
Europe & Central Asia,ECS,Unnamed: 68,Male,
Ecuador,ECU,Unnamed: 68,Male,
"Egypt, Arab Rep.",EGY,Unnamed: 68,Male,
Euro area,EMU,Unnamed: 68,Male,
Eritrea,ERI,Unnamed: 68,Male,
Spain,ESP,Unnamed: 68,Male,
Estonia,EST,Unnamed: 68,Male,
Ethiopia,ETH,Unnamed: 68,Male,
European Union,EUU,Unnamed: 68,Male,
Fragile and conflict affected situations,FCS,Unnamed: 68,Male,
Finland,FIN,Unnamed: 68,Male,
Fiji,FJI,Unnamed: 68,Male,
France,FRA,Unnamed: 68,Male,
Faroe Islands,FRO,Unnamed: 68,Male,
"Micronesia, Fed. Sts.",FSM,Unnamed: 68,Male,
Gabon,GAB,Unnamed: 68,Male,
United Kingdom,GBR,Unnamed: 68,Male,
Georgia,GEO,Unnamed: 68,Male,
Ghana,GHA,Unnamed: 68,Male,
Gibraltar,GIB,Unnamed: 68,Male,
Guinea,GIN,Unnamed: 68,Male,
"Gambia, The",GMB,Unnamed: 68,Male,
Guinea-Bissau,GNB,Unnamed: 68,Male,
Equatorial Guinea,GNQ,Unnamed: 68,Male,
Greece,GRC,Unnamed: 68,Male,
Grenada,GRD,Unnamed: 68,Male,
Greenland,GRL,Unnamed: 68,Male,
Guatemala,GTM,Unnamed: 68,Male,
Guam,GUM,Unnamed: 68,Male,
Guyana,GUY,Unnamed: 68,Male,
High income,HIC,Unnamed: 68,Male,
"Hong Kong SAR, China",HKG,Unnamed: 68,Male,
Honduras,HND,Unnamed: 68,Male,
Heavily indebted poor countries (HIPC),HPC,Unnamed: 68,Male,
Croatia,HRV,Unnamed: 68,Male,
Haiti,HTI,Unnamed: 68,Male,
Hungary,HUN,Unnamed: 68,Male,
IBRD only,IBD,Unnamed: 68,Male,
IDA & IBRD total,IBT,Unnamed: 68,Male,
IDA total,IDA,Unnamed: 68,Male,
IDA blend,IDB,Unnamed: 68,Male,
Indonesia,IDN,Unnamed: 68,Male,
IDA only,IDX,Unnamed: 68,Male,
Isle of Man,IMN,Unnamed: 68,Male,
India,IND,Unnamed: 68,Male,
Not classified,INX,Unnamed: 68,Male,
Ireland,IRL,Unnamed: 68,Male,
"Iran, Islamic Rep.",IRN,Unnamed: 68,Male,
Iraq,IRQ,Unnamed: 68,Male,
Iceland,ISL,Unnamed: 68,Male,
Israel,ISR,Unnamed: 68,Male,
Italy,ITA,Unnamed: 68,Male,
Jamaica,JAM,Unnamed: 68,Male,
Jordan,JOR,Unnamed: 68,Male,
Japan,JPN,Unnamed: 68,Male,
Kazakhstan,KAZ,Unnamed: 68,Male,
Kenya,KEN,Unnamed: 68,Male,
Kyrgyz Republic,KGZ,Unnamed: 68,Male,
Cambodia,KHM,Unnamed: 68,Male,
Kiribati,KIR,Unnamed: 68,Male,
St. Kitts and Nevis,KNA,Unnamed: 68,Male,
"Korea, Rep.",KOR,Unnamed: 68,Male,
Kuwait,KWT,Unnamed: 68,Male,
Latin America & Caribbean (excluding high income),LAC,Unnamed: 68,Male,
Lao PDR,LAO,Unnamed: 68,Male,
Lebanon,LBN,Unnamed: 68,Male,
Liberia,LBR,Unnamed: 68,Male,
Libya,LBY,Unnamed: 68,Male,
St. Lucia,LCA,Unnamed: 68,Male,
Latin America & Caribbean,LCN,Unnamed: 68,Male,
Least developed countries: UN classification,LDC,Unnamed: 68,Male,
Low income,LIC,Unnamed: 68,Male,
Liechtenstein,LIE,Unnamed: 68,Male,
Sri Lanka,LKA,Unnamed: 68,Male,
Lower middle income,LMC,Unnamed: 68,Male,
Low & middle income,LMY,Unnamed: 68,Male,
Lesotho,LSO,Unnamed: 68,Male,
Late-demographic dividend,LTE,Unnamed: 68,Male,
Lithuania,LTU,Unnamed: 68,Male,
Luxembourg,LUX,Unnamed: 68,Male,
Latvia,LVA,Unnamed: 68,Male,
"Macao SAR, China",MAC,Unnamed: 68,Male,
St. Martin (French part),MAF,Unnamed: 68,Male,
Morocco,MAR,Unnamed: 68,Male,
Monaco,MCO,Unnamed: 68,Male,
Moldova,MDA,Unnamed: 68,Male,
Madagascar,MDG,Unnamed: 68,Male,
Maldives,MDV,Unnamed: 68,Male,
Middle East & North Africa,MEA,Unnamed: 68,Male,
Mexico,MEX,Unnamed: 68,Male,
Marshall Islands,MHL,Unnamed: 68,Male,
Middle income,MIC,Unnamed: 68,Male,
North Macedonia,MKD,Unnamed: 68,Male,
Mali,MLI,Unnamed: 68,Male,
Malta,MLT,Unnamed: 68,Male,
Myanmar,MMR,Unnamed: 68,Male,
Middle East & North Africa (excluding high income),MNA,Unnamed: 68,Male,
Montenegro,MNE,Unnamed: 68,Male,
Mongolia,MNG,Unnamed: 68,Male,
Northern Mariana Islands,MNP,Unnamed: 68,Male,
Mozambique,MOZ,Unnamed: 68,Male,
Mauritania,MRT,Unnamed: 68,Male,
Mauritius,MUS,Unnamed: 68,Male,
Malawi,MWI,Unnamed: 68,Male,
Malaysia,MYS,Unnamed: 68,Male,
North America,NAC,Unnamed: 68,Male,
Namibia,NAM,Unnamed: 68,Male,
New Caledonia,NCL,Unnamed: 68,Male,
Niger,NER,Unnamed: 68,Male,
Nigeria,NGA,Unnamed: 68,Male,
Nicaragua,NIC,Unnamed: 68,Male,
Netherlands,NLD,Unnamed: 68,Male,
Norway,NOR,Unnamed: 68,Male,
Nepal,NPL,Unnamed: 68,Male,
Nauru,NRU,Unnamed: 68,Male,
New Zealand,NZL,Unnamed: 68,Male,
OECD members,OED,Unnamed: 68,Male,
Oman,OMN,Unnamed: 68,Male,
Other small states,OSS,Unnamed: 68,Male,
Pakistan,PAK,Unnamed: 68,Male,
Panama,PAN,Unnamed: 68,Male,
Peru,PER,Unnamed: 68,Male,
Philippines,PHL,Unnamed: 68,Male,
Palau,PLW,Unnamed: 68,Male,
Papua New Guinea,PNG,Unnamed: 68,Male,
Poland,POL,Unnamed: 68,Male,
Pre-demographic dividend,PRE,Unnamed: 68,Male,
Puerto Rico,PRI,Unnamed: 68,Male,
"Korea, Dem. People's Rep.",PRK,Unnamed: 68,Male,
Portugal,PRT,Unnamed: 68,Male,
Paraguay,PRY,Unnamed: 68,Male,
West Bank and Gaza,PSE,Unnamed: 68,Male,
Pacific island small states,PSS,Unnamed: 68,Male,
Post-demographic dividend,PST,Unnamed: 68,Male,
French Polynesia,PYF,Unnamed: 68,Male,
Qatar,QAT,Unnamed: 68,Male,
Romania,ROU,Unnamed: 68,Male,
Russian Federation,RUS,Unnamed: 68,Male,
Rwanda,RWA,Unnamed: 68,Male,
South Asia,SAS,Unnamed: 68,Male,
Saudi Arabia,SAU,Unnamed: 68,Male,
Sudan,SDN,Unnamed: 68,Male,
Senegal,SEN,Unnamed: 68,Male,
Singapore,SGP,Unnamed: 68,Male,
Solomon Islands,SLB,Unnamed: 68,Male,
Sierra Leone,SLE,Unnamed: 68,Male,
El Salvador,SLV,Unnamed: 68,Male,
San Marino,SMR,Unnamed: 68,Male,
Somalia,SOM,Unnamed: 68,Male,
Serbia,SRB,Unnamed: 68,Male,
Sub-Saharan Africa (excluding high income),SSA,Unnamed: 68,Male,
South Sudan,SSD,Unnamed: 68,Male,
Sub-Saharan Africa,SSF,Unnamed: 68,Male,
Small states,SST,Unnamed: 68,Male,
Sao Tome and Principe,STP,Unnamed: 68,Male,
Suriname,SUR,Unnamed: 68,Male,
Slovak Republic,SVK,Unnamed: 68,Male,
Slovenia,SVN,Unnamed: 68,Male,
Sweden,SWE,Unnamed: 68,Male,
Eswatini,SWZ,Unnamed: 68,Male,
Sint Maarten (Dutch part),SXM,Unnamed: 68,Male,
Seychelles,SYC,Unnamed: 68,Male,
Syrian Arab Republic,SYR,Unnamed: 68,Male,
Turks and Caicos Islands,TCA,Unnamed: 68,Male,
Chad,TCD,Unnamed: 68,Male,
East Asia & Pacific (IDA & IBRD countries),TEA,Unnamed: 68,Male,
Europe & Central Asia (IDA & IBRD countries),TEC,Unnamed: 68,Male,
Togo,TGO,Unnamed: 68,Male,
Thailand,THA,Unnamed: 68,Male,
Tajikistan,TJK,Unnamed: 68,Male,
Turkmenistan,TKM,Unnamed: 68,Male,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Unnamed: 68,Male,
Timor-Leste,TLS,Unnamed: 68,Male,
Middle East & North Africa (IDA & IBRD countries),TMN,Unnamed: 68,Male,
Tonga,TON,Unnamed: 68,Male,
South Asia (IDA & IBRD),TSA,Unnamed: 68,Male,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Unnamed: 68,Male,
Trinidad and Tobago,TTO,Unnamed: 68,Male,
Tunisia,TUN,Unnamed: 68,Male,
Turkiye,TUR,Unnamed: 68,Male,
Tuvalu,TUV,Unnamed: 68,Male,
Tanzania,TZA,Unnamed: 68,Male,
Uganda,UGA,Unnamed: 68,Male,
Ukraine,UKR,Unnamed: 68,Male,
Upper middle income,UMC,Unnamed: 68,Male,
Uruguay,URY,Unnamed: 68,Male,
United States,USA,Unnamed: 68,Male,
Uzbekistan,UZB,Unnamed: 68,Male,
St. Vincent and the Grenadines,VCT,Unnamed: 68,Male,
"Venezuela, RB",VEN,Unnamed: 68,Male,
British Virgin Islands,VGB,Unnamed: 68,Male,
Virgin Islands (U.S.),VIR,Unnamed: 68,Male,
Viet Nam,VNM,Unnamed: 68,Male,
Vanuatu,VUT,Unnamed: 68,Male,
World,WLD,Unnamed: 68,Male,
Samoa,WSM,Unnamed: 68,Male,
Kosovo,XKX,Unnamed: 68,Male,
"Yemen, Rep.",YEM,Unnamed: 68,Male,
South Africa,ZAF,Unnamed: 68,Male,
Zambia,ZMB,Unnamed: 68,Male,
Zimbabwe,ZWE,Unnamed: 68,Male,
Aruba,ABW,1960,Female,
Africa Eastern and Southern,AFE,1960,Female,
Afghanistan,AFG,1960,Female,
Africa Western and Central,AFW,1960,Female,
Angola,AGO,1960,Female,
Albania,ALB,1960,Female,
Andorra,AND,1960,Female,
Arab World,ARB,1960,Female,
United Arab Emirates,ARE,1960,Female,
Argentina,ARG,1960,Female,
Armenia,ARM,1960,Female,
American Samoa,ASM,1960,Female,
Antigua and Barbuda,ATG,1960,Female,
Australia,AUS,1960,Female,
Austria,AUT,1960,Female,
Azerbaijan,AZE,1960,Female,
Burundi,BDI,1960,Female,
Belgium,BEL,1960,Female,
Benin,BEN,1960,Female,
Burkina Faso,BFA,1960,Female,
Bangladesh,BGD,1960,Female,
Bulgaria,BGR,1960,Female,
Bahrain,BHR,1960,Female,
"Bahamas, The",BHS,1960,Female,
Bosnia and Herzegovina,BIH,1960,Female,
Belarus,BLR,1960,Female,
Belize,BLZ,1960,Female,
Bermuda,BMU,1960,Female,
Bolivia,BOL,1960,Female,
Brazil,BRA,1960,Female,
Barbados,BRB,1960,Female,
Brunei Darussalam,BRN,1960,Female,
Bhutan,BTN,1960,Female,
Botswana,BWA,1960,Female,
Central African Republic,CAF,1960,Female,
Canada,CAN,1960,Female,
Central Europe and the Baltics,CEB,1960,Female,
Switzerland,CHE,1960,Female,
Channel Islands,CHI,1960,Female,
Chile,CHL,1960,Female,
China,CHN,1960,Female,
Cote d'Ivoire,CIV,1960,Female,
Cameroon,CMR,1960,Female,
"Congo, Dem. Rep.",COD,1960,Female,
"Congo, Rep.",COG,1960,Female,
Colombia,COL,1960,Female,
Comoros,COM,1960,Female,
Cabo Verde,CPV,1960,Female,
Costa Rica,CRI,1960,Female,
Caribbean small states,CSS,1960,Female,
Cuba,CUB,1960,Female,
Curacao,CUW,1960,Female,
Cayman Islands,CYM,1960,Female,
Cyprus,CYP,1960,Female,
Czechia,CZE,1960,Female,
Germany,DEU,1960,Female,
Djibouti,DJI,1960,Female,
Dominica,DMA,1960,Female,
Denmark,DNK,1960,Female,
Dominican Republic,DOM,1960,Female,
Algeria,DZA,1960,Female,
East Asia & Pacific (excluding high income),EAP,1960,Female,
Early-demographic dividend,EAR,1960,Female,
East Asia & Pacific,EAS,1960,Female,
Europe & Central Asia (excluding high income),ECA,1960,Female,
Europe & Central Asia,ECS,1960,Female,
Ecuador,ECU,1960,Female,
"Egypt, Arab Rep.",EGY,1960,Female,
Euro area,EMU,1960,Female,
Eritrea,ERI,1960,Female,
Spain,ESP,1960,Female,
Estonia,EST,1960,Female,
Ethiopia,ETH,1960,Female,
European Union,EUU,1960,Female,
Fragile and conflict affected situations,FCS,1960,Female,
Finland,FIN,1960,Female,
Fiji,FJI,1960,Female,
France,FRA,1960,Female,
Faroe Islands,FRO,1960,Female,
"Micronesia, Fed. Sts.",FSM,1960,Female,
Gabon,GAB,1960,Female,
United Kingdom,GBR,1960,Female,
Georgia,GEO,1960,Female,
Ghana,GHA,1960,Female,
Gibraltar,GIB,1960,Female,
Guinea,GIN,1960,Female,
"Gambia, The",GMB,1960,Female,
Guinea-Bissau,GNB,1960,Female,
Equatorial Guinea,GNQ,1960,Female,
Greece,GRC,1960,Female,
Grenada,GRD,1960,Female,
Greenland,GRL,1960,Female,
Guatemala,GTM,1960,Female,
Guam,GUM,1960,Female,
Guyana,GUY,1960,Female,
High income,HIC,1960,Female,
"Hong Kong SAR, China",HKG,1960,Female,
Honduras,HND,1960,Female,
Heavily indebted poor countries (HIPC),HPC,1960,Female,
Croatia,HRV,1960,Female,
Haiti,HTI,1960,Female,
Hungary,HUN,1960,Female,
IBRD only,IBD,1960,Female,
IDA & IBRD total,IBT,1960,Female,
IDA total,IDA,1960,Female,
IDA blend,IDB,1960,Female,
Indonesia,IDN,1960,Female,
IDA only,IDX,1960,Female,
Isle of Man,IMN,1960,Female,
India,IND,1960,Female,
Not classified,INX,1960,Female,
Ireland,IRL,1960,Female,
"Iran, Islamic Rep.",IRN,1960,Female,
Iraq,IRQ,1960,Female,
Iceland,ISL,1960,Female,
Israel,ISR,1960,Female,
Italy,ITA,1960,Female,
Jamaica,JAM,1960,Female,
Jordan,JOR,1960,Female,
Japan,JPN,1960,Female,
Kazakhstan,KAZ,1960,Female,
Kenya,KEN,1960,Female,
Kyrgyz Republic,KGZ,1960,Female,
Cambodia,KHM,1960,Female,
Kiribati,KIR,1960,Female,
St. Kitts and Nevis,KNA,1960,Female,
"Korea, Rep.",KOR,1960,Female,
Kuwait,KWT,1960,Female,
Latin America & Caribbean (excluding high income),LAC,1960,Female,
Lao PDR,LAO,1960,Female,
Lebanon,LBN,1960,Female,
Liberia,LBR,1960,Female,
Libya,LBY,1960,Female,
St. Lucia,LCA,1960,Female,
Latin America & Caribbean,LCN,1960,Female,
Least developed countries: UN classification,LDC,1960,Female,
Low income,LIC,1960,Female,
Liechtenstein,LIE,1960,Female,
Sri Lanka,LKA,1960,Female,
Lower middle income,LMC,1960,Female,
Low & middle income,LMY,1960,Female,
Lesotho,LSO,1960,Female,
Late-demographic dividend,LTE,1960,Female,
Lithuania,LTU,1960,Female,
Luxembourg,LUX,1960,Female,
Latvia,LVA,1960,Female,
"Macao SAR, China",MAC,1960,Female,
St. Martin (French part),MAF,1960,Female,
Morocco,MAR,1960,Female,
Monaco,MCO,1960,Female,
Moldova,MDA,1960,Female,
Madagascar,MDG,1960,Female,
Maldives,MDV,1960,Female,
Middle East & North Africa,MEA,1960,Female,
Mexico,MEX,1960,Female,
Marshall Islands,MHL,1960,Female,
Middle income,MIC,1960,Female,
North Macedonia,MKD,1960,Female,
Mali,MLI,1960,Female,
Malta,MLT,1960,Female,
Myanmar,MMR,1960,Female,
Middle East & North Africa (excluding high income),MNA,1960,Female,
Montenegro,MNE,1960,Female,
Mongolia,MNG,1960,Female,
Northern Mariana Islands,MNP,1960,Female,
Mozambique,MOZ,1960,Female,
Mauritania,MRT,1960,Female,
Mauritius,MUS,1960,Female,
Malawi,MWI,1960,Female,
Malaysia,MYS,1960,Female,
North America,NAC,1960,Female,
Namibia,NAM,1960,Female,
New Caledonia,NCL,1960,Female,
Niger,NER,1960,Female,
Nigeria,NGA,1960,Female,
Nicaragua,NIC,1960,Female,
Netherlands,NLD,1960,Female,
Norway,NOR,1960,Female,
Nepal,NPL,1960,Female,
Nauru,NRU,1960,Female,
New Zealand,NZL,1960,Female,
OECD members,OED,1960,Female,
Oman,OMN,1960,Female,
Other small states,OSS,1960,Female,
Pakistan,PAK,1960,Female,
Panama,PAN,1960,Female,
Peru,PER,1960,Female,
Philippines,PHL,1960,Female,
Palau,PLW,1960,Female,
Papua New Guinea,PNG,1960,Female,
Poland,POL,1960,Female,
Pre-demographic dividend,PRE,1960,Female,
Puerto Rico,PRI,1960,Female,
"Korea, Dem. People's Rep.",PRK,1960,Female,
Portugal,PRT,1960,Female,
Paraguay,PRY,1960,Female,
West Bank and Gaza,PSE,1960,Female,
Pacific island small states,PSS,1960,Female,
Post-demographic dividend,PST,1960,Female,
French Polynesia,PYF,1960,Female,
Qatar,QAT,1960,Female,
Romania,ROU,1960,Female,
Russian Federation,RUS,1960,Female,
Rwanda,RWA,1960,Female,
South Asia,SAS,1960,Female,
Saudi Arabia,SAU,1960,Female,
Sudan,SDN,1960,Female,
Senegal,SEN,1960,Female,
Singapore,SGP,1960,Female,
Solomon Islands,SLB,1960,Female,
Sierra Leone,SLE,1960,Female,
El Salvador,SLV,1960,Female,
San Marino,SMR,1960,Female,
Somalia,SOM,1960,Female,
Serbia,SRB,1960,Female,
Sub-Saharan Africa (excluding high income),SSA,1960,Female,
South Sudan,SSD,1960,Female,
Sub-Saharan Africa,SSF,1960,Female,
Small states,SST,1960,Female,
Sao Tome and Principe,STP,1960,Female,
Suriname,SUR,1960,Female,
Slovak Republic,SVK,1960,Female,
Slovenia,SVN,1960,Female,
Sweden,SWE,1960,Female,
Eswatini,SWZ,1960,Female,
Sint Maarten (Dutch part),SXM,1960,Female,
Seychelles,SYC,1960,Female,
Syrian Arab Republic,SYR,1960,Female,
Turks and Caicos Islands,TCA,1960,Female,
Chad,TCD,1960,Female,
East Asia & Pacific (IDA & IBRD countries),TEA,1960,Female,
Europe & Central Asia (IDA & IBRD countries),TEC,1960,Female,
Togo,TGO,1960,Female,
Thailand,THA,1960,Female,
Tajikistan,TJK,1960,Female,
Turkmenistan,TKM,1960,Female,
Latin America & the Caribbean (IDA & IBRD countries),TLA,1960,Female,
Timor-Leste,TLS,1960,Female,
Middle East & North Africa (IDA & IBRD countries),TMN,1960,Female,
Tonga,TON,1960,Female,
South Asia (IDA & IBRD),TSA,1960,Female,
Sub-Saharan Africa (IDA & IBRD countries),TSS,1960,Female,
Trinidad and Tobago,TTO,1960,Female,
Tunisia,TUN,1960,Female,
Turkiye,TUR,1960,Female,
Tuvalu,TUV,1960,Female,
Tanzania,TZA,1960,Female,
Uganda,UGA,1960,Female,
Ukraine,UKR,1960,Female,
Upper middle income,UMC,1960,Female,
Uruguay,URY,1960,Female,
United States,USA,1960,Female,
Uzbekistan,UZB,1960,Female,
St. Vincent and the Grenadines,VCT,1960,Female,
"Venezuela, RB",VEN,1960,Female,
British Virgin Islands,VGB,1960,Female,
Virgin Islands (U.S.),VIR,1960,Female,
Viet Nam,VNM,1960,Female,
Vanuatu,VUT,1960,Female,
World,WLD,1960,Female,
Samoa,WSM,1960,Female,
Kosovo,XKX,1960,Female,
"Yemen, Rep.",YEM,1960,Female,
South Africa,ZAF,1960,Female,
Zambia,ZMB,1960,Female,
Zimbabwe,ZWE,1960,Female,
Aruba,ABW,1961,Female,
Africa Eastern and Southern,AFE,1961,Female,
Afghanistan,AFG,1961,Female,
Africa Western and Central,AFW,1961,Female,
Angola,AGO,1961,Female,
Albania,ALB,1961,Female,
Andorra,AND,1961,Female,
Arab World,ARB,1961,Female,
United Arab Emirates,ARE,1961,Female,
Argentina,ARG,1961,Female,
Armenia,ARM,1961,Female,
American Samoa,ASM,1961,Female,
Antigua and Barbuda,ATG,1961,Female,
Australia,AUS,1961,Female,
Austria,AUT,1961,Female,
Azerbaijan,AZE,1961,Female,
Burundi,BDI,1961,Female,
Belgium,BEL,1961,Female,
Benin,BEN,1961,Female,
Burkina Faso,BFA,1961,Female,
Bangladesh,BGD,1961,Female,
Bulgaria,BGR,1961,Female,
Bahrain,BHR,1961,Female,
"Bahamas, The",BHS,1961,Female,
Bosnia and Herzegovina,BIH,1961,Female,
Belarus,BLR,1961,Female,
Belize,BLZ,1961,Female,
Bermuda,BMU,1961,Female,
Bolivia,BOL,1961,Female,
Brazil,BRA,1961,Female,
Barbados,BRB,1961,Female,
Brunei Darussalam,BRN,1961,Female,
Bhutan,BTN,1961,Female,
Botswana,BWA,1961,Female,
Central African Republic,CAF,1961,Female,
Canada,CAN,1961,Female,
Central Europe and the Baltics,CEB,1961,Female,
Switzerland,CHE,1961,Female,
Channel Islands,CHI,1961,Female,
Chile,CHL,1961,Female,
China,CHN,1961,Female,
Cote d'Ivoire,CIV,1961,Female,
Cameroon,CMR,1961,Female,
"Congo, Dem. Rep.",COD,1961,Female,
"Congo, Rep.",COG,1961,Female,
Colombia,COL,1961,Female,
Comoros,COM,1961,Female,
Cabo Verde,CPV,1961,Female,
Costa Rica,CRI,1961,Female,
Caribbean small states,CSS,1961,Female,
Cuba,CUB,1961,Female,
Curacao,CUW,1961,Female,
Cayman Islands,CYM,1961,Female,
Cyprus,CYP,1961,Female,
Czechia,CZE,1961,Female,
Germany,DEU,1961,Female,
Djibouti,DJI,1961,Female,
Dominica,DMA,1961,Female,
Denmark,DNK,1961,Female,
Dominican Republic,DOM,1961,Female,
Algeria,DZA,1961,Female,
East Asia & Pacific (excluding high income),EAP,1961,Female,
Early-demographic dividend,EAR,1961,Female,
East Asia & Pacific,EAS,1961,Female,
Europe & Central Asia (excluding high income),ECA,1961,Female,
Europe & Central Asia,ECS,1961,Female,
Ecuador,ECU,1961,Female,
"Egypt, Arab Rep.",EGY,1961,Female,
Euro area,EMU,1961,Female,
Eritrea,ERI,1961,Female,
Spain,ESP,1961,Female,
Estonia,EST,1961,Female,
Ethiopia,ETH,1961,Female,
European Union,EUU,1961,Female,
Fragile and conflict affected situations,FCS,1961,Female,
Finland,FIN,1961,Female,
Fiji,FJI,1961,Female,
France,FRA,1961,Female,
Faroe Islands,FRO,1961,Female,
"Micronesia, Fed. Sts.",FSM,1961,Female,
Gabon,GAB,1961,Female,
United Kingdom,GBR,1961,Female,
Georgia,GEO,1961,Female,
Ghana,GHA,1961,Female,
Gibraltar,GIB,1961,Female,
Guinea,GIN,1961,Female,
"Gambia, The",GMB,1961,Female,
Guinea-Bissau,GNB,1961,Female,
Equatorial Guinea,GNQ,1961,Female,
Greece,GRC,1961,Female,
